Watch_Time_Hours,User_Rating,Subscription_Type
347.84,4,Standard
347.87,4,Standard
347.95,4,Premium
347.95,4,Standard
347.96,4,Basic
347.97,4,Standard
348.02,4,Premium
348.05,4,Basic
348.1,4,Premium
348.14,4,Standard
348.16,4,Premium
348.34,4,Basic
348.34,4,Premium
348.37,4,Premium
348.38,4,Basic
348.43,4,Standard
348.45,4,Premium
348.47,4,Basic
348.51,4,Basic
348.53,4,Premium
348.62,4,Basic
348.64,4,Premium
348.65,4,Premium
348.72,4,Premium
348.72,4,Standard
348.93,4,Basic
348.95,4,Standard
348.97,4,Premium
349.03,4,Standard
349.04,4,Basic
349.16,4,Standard
349.19,4,Premium
349.25,4,Standard
349.26,4,Basic
349.3,4,Basic
349.31,4,Premium
349.33,4,Standard
349.34,4,Basic
349.36,4,Standard
349.39,4,Premium
349.4,4,Standard
349.43,4,Standard
349.48,4,Premium
349.54,4,Basic
349.57,4,Standard
349.64,4,Premium
349.78,4,Basic
349.79,4,Basic
349.8,4,Premium
349.83,4,Premium
349.85,4,Premium
349.96,4,Basic
350.03,4,Basic
350.13,4,Premium
350.17,4,Premium
350.17,4,Standard
350.3,4,Standard
350.33,4,Basic
350.35,4,Basic
350.36,4,Standard
350.4,4,Premium
350.54,4,Standard
350.61,4,Basic
350.62,4,Premium
350.65,4,Basic
350.66,4,Premium
350.71,4,Premium
350.72,4,Premium
350.8,4,Premium
350.92,4,Premium
350.97,4,Premium
351.01,4,Basic
351.02,4,Premium
351.09,4,Basic
351.09,4,Premium
351.16,4,Basic
351.16,4,Standard
351.21,4,Standard
351.29,4,Premium
351.33,4,Premium
351.39,4,Premium
351.41,4,Premium
351.43,4,Basic
351.5,4,Basic
351.59,4,Basic
351.64,4,Basic
351.69,4,Premium
351.74,4,Basic
351.8,4,Premium
351.84,4,Premium
351.89,4,Basic
351.91,4,Basic
351.93,4,Premium
351.97,4,Premium
352.06,4,Premium
352.1,4,Premium
352.16,4,Premium
352.24,4,Standard
352.44,4,Standard
352.51,4,Standard
352.52,4,Basic
352.52,4,Standard
352.63,4,Basic
352.68,4,Basic
352.68,4,Standard
352.74,4,Basic
352.75,4,Basic
352.77,4,Basic
352.87,4,Basic
352.88,4,Standard
352.92,4,Premium
353.1,4,Standard
353.17,4,Basic
353.24,4,Premium
353.26,4,Standard
353.34,4,Standard
353.35,4,Basic
353.36,4,Standard
353.39,4,Premium
353.41,4,Standard
353.43,4,Standard
353.45,4,Standard
353.53,4,Premium
353.53,4,Standard
353.55,4,Basic
353.63,4,Basic
353.64,4,Standard
353.69,4,Basic
353.72,4,Basic
353.72,4,Premium
353.82,4,Basic
353.86,4,Premium
353.88,4,Premium
353.89,4,Basic
353.92,4,Basic
353.92,4,Premium
353.94,4,Premium
353.95,4,Basic
353.95,4,Premium
354.01,4,Standard
354.03,4,Premium
354.09,4,Basic
354.13,4,Basic
354.21,4,Basic
354.24,4,Standard
354.35,4,Standard
354.36,4,Standard
354.43,4,Basic
354.43,4,Premium
354.44,4,Standard
354.59,4,Basic
354.64,4,Premium
354.76,4,Basic
354.77,4,Premium
354.78,4,Standard
354.79,4,Standard
354.81,4,Basic
354.82,4,Basic
354.9,4,Standard
354.92,4,Standard
355.06,4,Premium
355.07,4,Basic
355.12,4,Standard
355.14,4,Standard
355.16,4,Premium
355.23,4,Standard
355.3,4,Standard
355.32,4,Premium
355.32,4,Standard
355.33,4,Standard
355.35,4,Standard
355.36,4,Premium
355.39,4,Standard
355.48,4,Basic
355.58,4,Premium
355.64,4,Basic
355.64,4,Standard
355.65,4,Basic
355.67,4,Premium
355.71,4,Basic
355.75,4,Basic
355.78,4,Premium
355.83,4,Basic
355.92,4,Basic
355.92,4,Standard
356.07,4,Standard
356.14,4,Premium
356.16,4,Basic
356.21,4,Premium
356.26,4,Standard
356.43,4,Premium
356.44,4,Standard
356.46,4,Basic
356.47,4,Basic
356.47,4,Premium
356.56,4,Standard
356.57,4,Premium
356.58,4,Basic
356.6,4,Premium
356.66,4,Premium
356.72,4,Basic
356.77,4,Premium
356.84,4,Premium
356.84,4,Standard
356.92,4,Basic
356.93,4,Standard
356.95,4,Basic
357,4,Premium
357.08,4,Basic
357.1,4,Premium
357.11,4,Standard
357.12,4,Premium
357.16,4,Standard
357.18,4,Premium
357.31,4,Basic
357.34,4,Premium
357.39,4,Premium
357.43,4,Basic
357.43,4,Standard
357.58,4,Standard
357.59,4,Standard
357.6,4,Standard
357.64,4,Premium
357.67,4,Premium
357.78,4,Basic
357.84,4,Basic
357.91,4,Standard
357.94,4,Basic
357.96,4,Basic
357.99,4,Basic
358.01,4,Standard
358.03,4,Standard
358.04,4,Premium
358.13,4,Premium
358.16,4,Basic
358.23,4,Premium
358.24,4,Standard
358.31,4,Premium
358.36,4,Basic
358.36,4,Premium
358.39,4,Premium
358.43,4,Basic
358.54,4,Premium
358.57,4,Premium
358.6,4,Standard
358.63,4,Basic
358.64,4,Standard
358.65,4,Premium
358.67,4,Premium
358.68,4,Basic
358.7,4,Basic
358.7,4,Premium
358.71,4,Basic
358.79,4,Basic
358.8,4,Basic
358.92,4,Premium
358.93,4,Basic
358.95,4,Standard
359.04,4,Premium
359.05,4,Premium
359.05,4,Standard
359.1,4,Basic
359.14,4,Standard
359.16,4,Standard
359.26,4,Premium
359.28,4,Premium
359.3,4,Premium
359.3,4,Standard
359.34,4,Basic
359.37,4,Basic
359.38,4,Standard
359.39,4,Premium
359.55,4,Standard
359.59,4,Standard
359.68,4,Premium
359.69,4,Premium
359.7,4,Standard
360.05,4,Standard
360.07,4,Standard
360.13,4,Basic
360.19,4,Premium
360.28,4,Premium
360.29,4,Premium
360.29,4,Standard
360.34,4,Standard
360.42,4,Basic
360.43,4,Standard
360.49,4,Premium
360.57,4,Basic
360.67,4,Basic
360.7,4,Premium
360.71,4,Basic
360.71,4,Standard
360.74,4,Basic
360.74,4,Premium
360.86,4,Basic
360.86,4,Premium
360.94,4,Premium
360.95,4,Basic
360.97,4,Premium
360.98,4,Premium
361,4,Premium
361,4,Standard
361.01,4,Standard
361.04,4,Basic
361.04,4,Premium
361.06,4,Basic
361.06,4,Premium
361.1,4,Basic
361.17,4,Premium
361.19,4,Premium
361.23,4,Standard
361.26,4,Basic
361.26,4,Premium
361.27,4,Basic
361.34,4,Premium
361.35,4,Basic
361.4,4,Standard
361.44,4,Standard
361.49,4,Basic
361.5,4,Basic
361.57,4,Basic
361.6,4,Basic
361.67,4,Premium
361.84,4,Standard
362,4,Standard
362.03,4,Basic
362.05,4,Basic
362.14,4,Standard
362.15,4,Premium
362.15,4,Standard
362.16,4,Basic
362.24,4,Basic
362.26,4,Standard
362.28,4,Basic
362.35,4,Standard
362.36,4,Standard
362.41,4,Basic
362.42,4,Basic
362.75,4,Standard
362.8,4,Basic
362.82,4,Standard
362.86,4,Basic
362.9,4,Premium
362.92,4,Basic
362.93,4,Standard
363.02,4,Basic
363.07,4,Basic
363.18,4,Basic
363.24,4,Standard
363.26,4,Basic
363.26,4,Premium
363.27,4,Standard
363.35,4,Premium
363.43,4,Premium
363.52,4,Standard
363.54,4,Standard
363.61,4,Standard
363.65,4,Basic
363.72,4,Standard
363.8,4,Basic
363.81,4,Basic
363.84,4,Standard
363.91,4,Basic
363.94,4,Standard
364.04,4,Basic
364.05,4,Premium
364.06,4,Basic
364.16,4,Premium
364.18,4,Standard
364.36,4,Standard
364.39,4,Premium
364.42,4,Premium
364.5,4,Standard
364.51,4,Basic
364.56,4,Premium
364.56,4,Standard
364.61,4,Basic
364.64,4,Premium
364.7,4,Premium
364.71,4,Premium
364.74,4,Standard
364.78,4,Basic
364.86,4,Standard
364.97,4,Basic
365.04,4,Premium
365.05,4,Basic
365.07,4,Basic
365.08,4,Premium
365.09,4,Standard
365.1,4,Premium
365.14,4,Basic
365.23,4,Standard
365.26,4,Standard
365.27,4,Standard
365.32,4,Basic
365.34,4,Premium
365.4,4,Premium
365.56,4,Standard
365.66,4,Standard
365.68,4,Premium
365.7,4,Standard
365.72,4,Premium
365.74,4,Basic
365.74,4,Premium
365.78,4,Basic
365.78,4,Premium
365.81,4,Standard
365.87,4,Standard
365.88,4,Premium
365.91,4,Standard
366.07,4,Basic
366.08,4,Premium
366.08,4,Standard
366.09,4,Standard
366.11,4,Basic
366.19,4,Basic
366.2,4,Basic
366.2,4,Standard
366.39,4,Standard
366.43,4,Standard
366.44,4,Premium
366.47,4,Standard
366.49,4,Premium
366.53,4,Standard
366.62,4,Standard
366.64,4,Premium
366.67,4,Basic
366.71,4,Basic
366.75,4,Premium
366.79,4,Premium
366.82,4,Basic
366.84,4,Basic
366.88,4,Premium
366.88,4,Standard
366.9,4,Standard
366.92,4,Basic
366.98,4,Basic
367.08,4,Standard
367.11,4,Premium
367.15,4,Basic
367.15,4,Premium
367.18,4,Standard
367.19,4,Basic
367.19,4,Standard
367.23,4,Basic
367.24,4,Standard
367.26,4,Premium
367.26,4,Standard
367.27,4,Premium
367.28,4,Standard
367.3,4,Basic
367.35,4,Basic
367.38,4,Standard
367.41,4,Basic
367.43,4,Standard
367.5,4,Basic
367.56,4,Standard
367.58,4,Standard
367.65,4,Premium
367.76,4,Premium
367.84,4,Standard
367.87,4,Basic
367.87,4,Standard
367.88,4,Basic
367.92,4,Standard
367.97,4,Premium
368.04,4,Basic
368.11,4,Standard
368.13,4,Basic
368.14,4,Basic
368.14,4,Standard
368.19,4,Standard
368.24,4,Basic
368.29,4,Basic
368.3,4,Standard
368.33,4,Standard
368.35,4,Standard
368.36,4,Basic
368.37,4,Premium
368.41,4,Basic
368.43,4,Standard
368.49,4,Standard
368.51,4,Basic
368.52,4,Basic
368.57,4,Basic
368.58,4,Premium
368.65,4,Premium
368.65,4,Standard
368.69,4,Premium
368.72,4,Premium
368.73,4,Standard
368.74,4,Standard
368.78,4,Premium
368.8,4,Basic
368.83,4,Premium
368.88,4,Basic
368.91,4,Standard
368.98,4,Basic
369.02,4,Basic
369.08,4,Basic
369.11,4,Basic
369.13,4,Basic
369.17,4,Premium
369.2,4,Basic
369.2,4,Standard
369.22,4,Basic
369.23,4,Premium
369.24,4,Standard
369.26,4,Premium
369.27,4,Basic
369.32,4,Premium
369.33,4,Basic
369.34,4,Basic
369.34,4,Standard
369.42,4,Premium
369.44,4,Standard
369.47,4,Standard
369.48,4,Premium
369.51,4,Premium
369.54,4,Standard
369.93,4,Basic
369.95,4,Basic
369.99,4,Standard
370.07,4,Premium
370.08,4,Basic
370.21,4,Premium
370.28,4,Premium
370.31,4,Premium
370.39,4,Standard
370.4,4,Basic
370.41,4,Basic
370.49,4,Basic
370.5,4,Standard
370.56,4,Basic
370.56,4,Standard
370.61,4,Premium
370.67,4,Premium
370.68,4,Premium
370.82,4,Basic
370.84,4,Standard
370.86,4,Basic
370.88,4,Basic
370.89,4,Basic
370.94,4,Premium
371.09,4,Standard
371.11,4,Standard
371.13,4,Standard
371.14,4,Standard
371.18,4,Standard
371.21,4,Premium
371.29,4,Premium
371.32,4,Standard
371.37,4,Standard
371.41,4,Premium
371.41,4,Standard
371.51,4,Basic
371.52,4,Standard
371.57,4,Premium
371.64,4,Basic
371.72,4,Standard
371.81,4,Premium
371.88,4,Premium
371.96,4,Premium
371.98,4,Basic
372,4,Premium
372.08,4,Premium
372.13,4,Basic
372.21,4,Standard
372.28,4,Premium
372.31,4,Basic
372.34,4,Premium
372.35,4,Standard
372.36,4,Basic
372.36,4,Standard
372.4,4,Premium
372.42,4,Basic
372.47,4,Basic
372.49,4,Standard
372.51,4,Standard
372.52,4,Premium
372.52,4,Standard
372.62,4,Premium
372.85,4,Basic
372.85,4,Premium
372.85,4,Standard
372.94,4,Standard
372.95,4,Basic
372.98,4,Basic
373.04,4,Premium
373.18,4,Standard
373.19,4,Basic
373.2,4,Standard
373.21,4,Premium
373.22,4,Standard
373.24,4,Basic
373.27,4,Basic
373.28,4,Standard
373.35,4,Standard
373.41,4,Premium
373.42,4,Premium
373.43,4,Premium
373.44,4,Premium
373.45,4,Basic
373.45,4,Standard
373.48,4,Basic
373.6,4,Basic
373.64,4,Basic
373.66,4,Premium
373.74,4,Premium
373.77,4,Basic
373.78,4,Standard
373.79,4,Basic
373.81,4,Standard
373.84,4,Standard
373.91,4,Standard
373.92,4,Standard
373.94,4,Basic
374.08,4,Basic
374.09,4,Basic
374.22,4,Standard
374.23,4,Basic
374.43,4,Premium
374.46,4,Premium
374.53,4,Basic
374.53,4,Standard
374.58,4,Basic
374.7,4,Premium
374.71,4,Premium
374.72,4,Basic
374.72,4,Standard
374.73,4,Standard
374.75,4,Basic
374.8,4,Premium
374.84,4,Basic
374.86,4,Basic
374.86,4,Premium
374.88,4,Premium
374.9,4,Standard
374.93,4,Premium
374.96,4,Premium
375.03,4,Premium
375.09,4,Standard
375.26,4,Basic
375.27,4,Standard
375.41,4,Basic
375.48,4,Premium
375.48,4,Standard
375.49,4,Premium
375.5,4,Basic
375.54,4,Basic
375.55,4,Basic
375.55,4,Premium
375.56,4,Standard
375.65,4,Premium
375.73,4,Basic
375.75,4,Premium
375.77,4,Premium
375.78,4,Standard
375.82,4,Standard
375.92,4,Basic
376.03,4,Standard
376.1,4,Standard
376.22,4,Premium
376.38,4,Standard
376.44,4,Basic
376.56,4,Premium
376.58,4,Standard
376.59,4,Premium
376.62,4,Standard
376.91,4,Basic
376.96,4,Standard
377.06,4,Basic
377.08,4,Premium
377.09,4,Basic
377.16,4,Standard
377.22,4,Basic
377.24,4,Premium
377.25,4,Standard
377.28,4,Standard
377.31,4,Standard
377.32,4,Basic
377.36,4,Standard
377.49,4,Premium
377.51,4,Premium
377.55,4,Standard
377.6,4,Premium
377.6,4,Standard
377.61,4,Premium
377.72,4,Standard
377.78,4,Standard
377.95,4,Basic
377.96,4,Basic
377.98,4,Standard
378,4,Premium
378.08,4,Standard
378.12,4,Basic
378.13,4,Standard
378.14,4,Premium
378.22,4,Basic
378.23,4,Premium
378.27,4,Standard
378.29,4,Basic
378.35,4,Premium
378.39,4,Basic
378.41,4,Premium
378.42,4,Premium
378.48,4,Premium
378.59,4,Basic
378.62,4,Premium
378.63,4,Basic
378.63,4,Premium
378.66,4,Basic
378.68,4,Basic
378.72,4,Premium
378.75,4,Premium
378.81,4,Basic
378.87,4,Premium
378.92,4,Basic
378.96,4,Premium
378.96,4,Standard
378.97,4,Premium
378.98,4,Premium
378.98,4,Standard
378.99,4,Premium
379.06,4,Basic
379.08,4,Standard
379.1,4,Premium
379.11,4,Premium
379.19,4,Basic
379.28,4,Standard
379.3,4,Basic
379.33,4,Premium
379.41,4,Standard
379.55,4,Basic
379.55,4,Standard
379.59,4,Basic
379.66,4,Premium
379.66,4,Standard
379.68,4,Standard
379.69,4,Standard
379.71,4,Premium
379.78,4,Basic
379.8,4,Basic
379.8,4,Premium
379.8,4,Standard
379.84,4,Premium
379.86,4,Premium
379.9,4,Premium
379.94,4,Standard
379.98,4,Standard
380.06,4,Basic
380.15,4,Premium
380.24,4,Basic
380.27,4,Basic
380.29,4,Premium
380.32,4,Standard
380.33,4,Premium
380.38,4,Premium
380.39,4,Basic
380.39,4,Premium
380.43,4,Premium
380.46,4,Premium
380.47,4,Standard
380.54,4,Premium
380.59,4,Premium
380.66,4,Basic
380.66,4,Premium
380.67,4,Standard
380.73,4,Basic
380.74,4,Premium
380.78,4,Premium
380.79,4,Basic
380.8,4,Basic
380.86,4,Basic
380.99,4,Premium
381.01,4,Basic
381.06,4,Premium
381.07,4,Premium
381.2,4,Premium
381.23,4,Premium
381.29,4,Basic
381.39,4,Basic
381.42,4,Standard
381.44,4,Standard
381.45,4,Basic
381.51,4,Standard
381.54,4,Standard
381.55,4,Standard
381.61,4,Standard
381.67,4,Premium
381.68,4,Basic
381.7,4,Basic
381.75,4,Premium
381.79,4,Basic
381.84,4,Basic
381.9,4,Premium
381.93,4,Standard
381.95,4,Standard
382,4,Basic
382.01,4,Premium
382.03,4,Basic
382.04,4,Premium
382.05,4,Standard
382.06,4,Standard
382.14,4,Basic
382.16,4,Premium
382.17,4,Premium
382.21,4,Standard
382.26,4,Standard
382.28,4,Premium
382.35,4,Basic
382.41,4,Premium
382.51,4,Premium
382.54,4,Standard
382.57,4,Standard
382.59,4,Premium
382.7,4,Basic
382.72,4,Premium
382.73,4,Basic
382.75,4,Premium
382.77,4,Standard
382.81,4,Basic
382.94,4,Basic
382.96,4,Standard
383.15,4,Premium
383.19,4,Basic
383.22,4,Premium
383.26,4,Premium
383.29,4,Standard
383.47,4,Standard
383.55,4,Basic
383.56,4,Premium
383.57,4,Premium
383.59,4,Premium
383.65,4,Basic
383.67,4,Premium
383.71,4,Basic
383.72,4,Standard
383.84,4,Standard
383.86,4,Standard
383.87,4,Premium
384.04,4,Basic
384.04,4,Premium
384.05,4,Premium
384.06,4,Premium
384.08,4,Basic
384.13,4,Standard
384.14,4,Basic
384.24,4,Premium
384.25,4,Premium
384.26,4,Basic
384.31,4,Standard
384.35,4,Basic
384.36,4,Basic
384.41,4,Basic
384.44,4,Standard
384.45,4,Premium
384.58,4,Basic
384.59,4,Basic
384.67,4,Standard
384.71,4,Basic
384.75,4,Premium
384.76,4,Standard
384.78,4,Standard
384.8,4,Basic
384.8,4,Standard
384.82,4,Premium
384.84,4,Basic
384.92,4,Basic
384.94,4,Standard
384.95,4,Basic
385,4,Basic
385.02,4,Premium
385.04,4,Basic
385.16,4,Premium
385.19,4,Premium
385.26,4,Basic
385.26,4,Premium
385.27,4,Standard
385.35,4,Premium
385.37,4,Premium
385.38,4,Standard
385.42,4,Standard
385.46,4,Basic
385.56,4,Premium
385.6,4,Standard
385.64,4,Standard
385.71,4,Premium
385.8,4,Basic
385.84,4,Premium
385.97,4,Premium
385.97,4,Standard
386,4,Premium
386.03,4,Premium
386.2,4,Basic
386.25,4,Premium
386.25,4,Standard
386.26,4,Premium
386.44,4,Basic
386.48,4,Premium
386.53,4,Basic
386.56,4,Premium
386.59,4,Standard
386.63,4,Standard
386.66,4,Standard
386.69,4,Premium
386.72,4,Standard
386.73,4,Standard
386.75,4,Premium
386.76,4,Standard
386.8,4,Basic
386.85,4,Premium
386.93,4,Basic
386.97,4,Basic
386.97,4,Premium
386.99,4,Basic
386.99,4,Premium
387,4,Premium
387.03,4,Basic
387.08,4,Premium
387.11,4,Basic
387.14,4,Standard
387.26,4,Standard
387.29,4,Basic
387.32,4,Premium
387.33,4,Premium
387.37,4,Standard
387.41,4,Basic
387.45,4,Premium
387.53,4,Premium
387.54,4,Basic
387.54,4,Standard
387.56,4,Premium
387.59,4,Standard
387.63,4,Standard
387.65,4,Basic
387.79,4,Premium
387.82,4,Basic
387.86,4,Basic
387.94,4,Standard
387.98,4,Premium
388.03,4,Standard
388.05,4,Premium
388.07,4,Basic
388.08,4,Basic
388.1,4,Basic
388.17,4,Premium
388.21,4,Premium
388.21,4,Standard
388.23,4,Basic
388.3,4,Standard
388.33,4,Basic
388.39,4,Basic
388.41,4,Premium
388.46,4,Premium
388.51,4,Standard
388.52,4,Premium
388.52,4,Standard
388.56,4,Premium
388.56,4,Standard
388.58,4,Basic
388.62,4,Standard
388.69,4,Basic
388.72,4,Standard
388.74,4,Basic
388.75,4,Basic
388.81,4,Basic
388.81,4,Premium
388.81,4,Standard
388.83,4,Premium
388.85,4,Premium
388.89,4,Premium
388.91,4,Basic
389.02,4,Standard
389.03,4,Basic
389.07,4,Premium
389.08,4,Standard
389.1,4,Basic
389.11,4,Premium
389.17,4,Basic
389.21,4,Basic
389.22,4,Basic
389.22,4,Premium
389.23,4,Standard
389.26,4,Standard
389.44,4,Standard
389.54,4,Standard
389.61,4,Basic
389.64,4,Basic
389.69,4,Basic
389.72,4,Basic
389.72,4,Premium
389.75,4,Basic
389.77,4,Standard
389.78,4,Basic
389.79,4,Basic
389.92,4,Premium
389.96,4,Basic
389.97,4,Premium
390,4,Basic
390.03,4,Basic
390.05,4,Standard
390.08,4,Basic
390.13,4,Premium
390.16,4,Standard
390.21,4,Standard
390.26,4,Basic
390.34,4,Basic
390.38,4,Basic
390.38,4,Premium
390.44,4,Basic
390.44,4,Standard
390.46,4,Basic
390.47,4,Standard
390.54,4,Standard
390.57,4,Standard
390.58,4,Premium
390.59,4,Basic
390.62,4,Basic
390.67,4,Standard
390.72,4,Premium
390.75,4,Premium
390.78,4,Basic
390.81,4,Basic
390.84,4,Premium
390.92,4,Standard
390.93,4,Premium
390.94,4,Basic
390.95,4,Basic
390.95,4,Standard
391,4,Premium
391.17,4,Standard
391.18,4,Basic
391.2,4,Basic
391.22,4,Basic
391.23,4,Basic
391.23,4,Premium
391.28,4,Premium
391.34,4,Standard
391.35,4,Premium
391.36,4,Standard
391.42,4,Basic
391.49,4,Basic
391.51,4,Premium
391.65,4,Premium
391.66,4,Premium
391.69,4,Basic
391.75,4,Premium
391.78,4,Premium
391.8,4,Basic
391.8,4,Standard
391.82,4,Premium
391.84,4,Premium
391.87,4,Premium
391.87,4,Standard
391.88,4,Basic
391.9,4,Basic
391.94,4,Standard
391.97,4,Premium
392.01,4,Basic
392.07,4,Premium
392.14,4,Basic
392.25,4,Basic
392.26,4,Basic
392.28,4,Premium
392.3,4,Premium
392.32,4,Premium
392.4,4,Premium
392.47,4,Premium
392.61,4,Premium
392.65,4,Standard
392.78,4,Standard
392.8,4,Basic
392.81,4,Premium
392.82,4,Premium
392.84,4,Basic
392.85,4,Standard
392.94,4,Basic
392.97,4,Standard
393.09,4,Standard
393.1,4,Premium
393.12,4,Basic
393.27,4,Basic
393.31,4,Standard
393.43,4,Premium
393.46,4,Basic
393.55,4,Basic
393.57,4,Premium
393.59,4,Standard
393.64,4,Standard
393.65,4,Standard
393.69,4,Basic
393.71,4,Standard
393.85,4,Premium
393.91,4,Premium
394.01,4,Premium
394.03,4,Standard
394.05,4,Standard
394.09,4,Premium
394.1,4,Basic
394.17,4,Premium
394.17,4,Standard
394.19,4,Standard
394.2,4,Basic
394.22,4,Premium
394.26,4,Premium
394.29,4,Premium
394.31,4,Premium
394.35,4,Premium
394.38,4,Premium
394.4,4,Standard
394.42,4,Basic
394.43,4,Basic
394.45,4,Basic
394.52,4,Premium
394.56,4,Standard
394.6,4,Standard
394.63,4,Basic
394.65,4,Basic
394.67,4,Premium
394.78,4,Basic
394.82,4,Basic
394.87,4,Premium
394.88,4,Basic
394.91,4,Premium
394.96,4,Premium
395.01,4,Standard
395.06,4,Premium
395.09,4,Standard
395.11,4,Basic
395.23,4,Premium
395.32,4,Standard
395.33,4,Basic
395.46,4,Premium
395.48,4,Basic
395.57,4,Standard
395.71,4,Standard
395.74,4,Basic
395.77,4,Premium
395.8,4,Basic
395.8,4,Standard
395.81,4,Premium
395.83,4,Basic
395.83,4,Standard
395.99,4,Premium
396.01,4,Premium
396.07,4,Standard
396.12,4,Premium
396.12,4,Standard
396.19,4,Premium
396.2,4,Standard
396.21,4,Basic
396.45,4,Premium
396.47,4,Basic
396.47,4,Premium
396.54,4,Basic
396.56,4,Basic
396.62,4,Basic
396.7,4,Basic
396.71,4,Basic
396.78,4,Standard
396.85,4,Basic
396.89,4,Standard
396.91,4,Basic
396.98,4,Standard
396.99,4,Standard
397.06,4,Basic
